,CustomerName,Recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
5303,CS7415,336,16,633,39.14,34.8,34.8,1.77,Low Value Customers
5304,CS7416,415,15,784,15.6,28.31,28.31,1.32,Lost Customers
5305,CS7417,312,11,513,46.57,8.74,8.74,0.72,Lost Customers
5306,CS7418,457,8,432,9.33,2.01,2.01,0.16,Lost Customers
5307,CS7419,262,18,836,70.93,49.21,49.21,2.62,Low Value Customers
5308,CS7420,343,18,825,36.05,49.21,49.21,2.36,Low Value Customers
5309,CS7421,321,17,736,42.03,41.88,41.88,2.1,Low Value Customers
5310,CS7422,30,10,518,96.56,5.58,5.58,0.96,Lost Customers
5311,CS7423,317,15,609,43.79,28.31,28.31,1.53,Lost Customers
5312,CS7424,183,15,465,79.38,28.31,28.31,1.8,Low Value Customers
5313,CS7425,246,12,463,71.8,12.74,12.74,1.08,Lost Customers
5314,CS7426,283,15,769,60.8,28.31,28.31,1.66,Low Value Customers
5315,CS7427,91,10,470,89.72,5.58,5.58,0.91,Lost Customers
5316,CS7428,347,18,878,34.3,49.21,49.21,2.35,Low Value Customers
5317,CS7429,601,6,223,1.74,0.58,0.58,0.04,Lost Customers
5318,CS7430,397,13,556,18.78,17.32,17.32,0.88,Lost Customers
5319,CS7431,244,12,563,73.42,12.74,12.74,1.09,Lost Customers
5320,CS7432,265,12,469,68.33,12.74,12.74,1.05,Lost Customers
5321,CS7433,346,9,358,34.79,3.46,3.46,0.41,Lost Customers
5322,CS7434,279,15,619,64.07,28.31,28.31,1.68,Low Value Customers
5323,CS7435,63,16,724,90.8,34.8,34.8,2.16,Low Value Customers
5324,CS7436,321,9,448,42.03,3.46,3.46,0.46,Lost Customers
5325,CS7437,290,10,541,55.4,5.58,5.58,0.65,Lost Customers
5326,CS7438,123,12,628,85.19,12.74,12.74,1.18,Lost Customers
5327,CS7439,502,11,537,5.27,8.74,8.74,0.41,Lost Customers
5328,CS7440,508,13,597,4.85,17.32,17.32,0.77,Lost Customers
5329,CS7441,372,12,419,25.36,12.74,12.74,0.73,Lost Customers
5330,CS7442,122,13,659,86.16,17.32,17.32,1.38,Lost Customers
5331,CS7443,315,16,516,44.88,34.8,34.8,1.82,Low Value Customers
5332,CS7444,92,11,409,88.44,8.74,8.74,1.03,Lost Customers
5333,CS7445,355,19,805,31.12,56.47,56.47,2.63,Low Value Customers
5334,CS7446,275,11,502,67.38,8.74,8.74,0.88,Lost Customers
5335,CS7447,30,10,365,96.56,5.58,5.58,0.96,Lost Customers
5336,CS7448,436,7,381,11.74,1.1,1.1,0.13,Lost Customers
5337,CS7449,264,14,561,69.16,22.55,22.55,1.48,Lost Customers
5338,CS7450,368,11,451,26.79,8.74,8.74,0.57,Lost Customers
5339,CS7451,282,12,470,61.61,12.74,12.74,1.0,Lost Customers
5340,CS7452,460,12,535,9.06,12.74,12.74,0.61,Lost Customers
5341,CS7453,601,11,532,1.74,8.74,8.74,0.38,Lost Customers
5342,CS7454,282,12,571,61.61,12.74,12.74,1.0,Lost Customers
5343,CS7455,455,12,530,9.57,12.74,12.74,0.61,Lost Customers
5344,CS7456,650,11,477,1.09,8.74,8.74,0.38,Lost Customers
5345,CS7457,353,11,403,31.87,8.74,8.74,0.61,Lost Customers
5346,CS7458,30,14,553,96.56,22.55,22.55,1.68,Low Value Customers
5347,CS7459,357,15,608,30.43,28.31,28.31,1.43,Lost Customers
5348,CS7460,276,12,587,66.37,12.74,12.74,1.04,Lost Customers
5349,CS7461,289,15,619,56.16,28.31,28.31,1.62,Low Value Customers
5350,CS7462,388,13,505,20.97,17.32,17.32,0.89,Lost Customers
5351,CS7463,455,19,744,9.57,56.47,56.47,2.47,Low Value Customers
5352,CS7464,394,15,688,19.57,28.31,28.31,1.35,Lost Customers
5353,CS7465,264,16,663,69.16,34.8,34.8,2.0,Low Value Customers
5354,CS7466,62,12,520,91.86,12.74,12.74,1.23,Lost Customers
5355,CS7467,421,14,613,14.27,22.55,22.55,1.07,Lost Customers
5356,CS7468,123,19,729,85.19,56.47,56.47,3.04,Medium Value Customer
5357,CS7469,153,13,533,83.11,17.32,17.32,1.36,Lost Customers
5358,CS7470,32,14,731,94.33,22.55,22.55,1.67,Low Value Customers
5359,CS7471,640,14,752,1.27,22.55,22.55,0.97,Lost Customers
5360,CS7472,122,16,866,86.16,34.8,34.8,2.13,Low Value Customers
5361,CS7473,635,14,611,1.31,22.55,22.55,0.97,Lost Customers
5362,CS7474,399,17,680,18.32,41.88,41.88,1.92,Low Value Customers
5363,CS7475,317,11,474,43.79,8.74,8.74,0.7,Lost Customers
5364,CS7476,339,12,516,37.75,12.74,12.74,0.82,Lost Customers
5365,CS7477,421,13,517,14.27,17.32,17.32,0.84,Lost Customers
5366,CS7478,352,12,456,32.23,12.74,12.74,0.78,Lost Customers
5367,CS7479,649,6,304,1.13,0.58,0.58,0.03,Lost Customers
5368,CS7480,344,12,541,35.56,12.74,12.74,0.81,Lost Customers
5369,CS7481,710,10,417,0.56,5.58,5.58,0.24,Lost Customers
5370,CS7482,123,7,280,85.19,1.1,1.1,0.69,Lost Customers
5371,CS7483,372,15,606,25.36,28.31,28.31,1.39,Lost Customers
5372,CS7484,384,10,432,21.98,5.58,5.58,0.4,Lost Customers
5373,CS7485,284,13,705,59.96,17.32,17.32,1.19,Lost Customers
5374,CS7486,494,8,318,5.7,2.01,2.01,0.13,Lost Customers
5375,CS7487,290,5,298,55.4,0.24,0.24,0.43,Lost Customers
5376,CS7488,275,16,764,67.38,34.8,34.8,1.98,Low Value Customers
5377,CS7489,31,9,372,95.52,3.46,3.46,0.86,Lost Customers
5378,CS7490,62,16,701,91.86,34.8,34.8,2.17,Low Value Customers
5379,CS7491,349,10,545,33.27,5.58,5.58,0.49,Lost Customers
5380,CS7492,154,18,821,81.96,49.21,49.21,2.71,Low Value Customers
5381,CS7493,336,13,630,39.14,17.32,17.32,1.03,Lost Customers
5382,CS7494,401,16,584,18.0,34.8,34.8,1.61,Low Value Customers
5383,CS7495,280,10,513,63.11,5.58,5.58,0.71,Lost Customers
5384,CS7496,285,12,518,59.23,12.74,12.74,0.99,Lost Customers
5385,CS7497,91,14,710,89.72,22.55,22.55,1.63,Low Value Customers
5386,CS7498,318,15,632,43.19,28.31,28.31,1.53,Lost Customers
5387,CS7499,307,18,791,49.72,49.21,49.21,2.46,Low Value Customers
5388,CS7500,493,13,543,5.78,17.32,17.32,0.78,Lost Customers
5389,CS7501,92,17,665,88.44,41.88,41.88,2.44,Low Value Customers
5390,CS7502,30,18,813,96.56,49.21,49.21,2.82,Low Value Customers
5391,CS7503,263,15,677,70.02,28.31,28.31,1.73,Low Value Customers
5392,CS7504,441,8,417,11.14,2.01,2.01,0.17,Lost Customers
5393,CS7505,314,15,699,45.49,28.31,28.31,1.54,Lost Customers
5394,CS7506,338,10,415,38.25,5.58,5.58,0.52,Lost Customers
5395,CS7507,281,13,557,62.34,17.32,17.32,1.2,Lost Customers
5396,CS7508,391,18,809,20.32,49.21,49.21,2.24,Low Value Customers
5397,CS7509,408,10,456,16.86,5.58,5.58,0.36,Lost Customers
5398,CS7510,376,16,623,24.07,34.8,34.8,1.66,Low Value Customers
5399,CS7511,312,10,540,46.57,5.58,5.58,0.59,Lost Customers
5400,CS7512,560,14,615,2.63,22.55,22.55,0.98,Lost Customers
5401,CS7513,368,15,622,26.79,28.31,28.31,1.4,Lost Customers
5402,CS7514,359,10,484,29.72,5.58,5.58,0.46,Lost Customers
5403,CS7515,303,15,760,52.49,28.31,28.31,1.6,Lost Customers
5404,CS7516,435,13,594,11.91,17.32,17.32,0.83,Lost Customers
5405,CS7517,347,11,374,34.3,8.74,8.74,0.63,Lost Customers
5406,CS7518,357,16,747,30.43,34.8,34.8,1.71,Low Value Customers
5407,CS7519,214,10,558,76.33,5.58,5.58,0.81,Lost Customers
5408,CS7520,265,13,661,68.33,17.32,17.32,1.25,Lost Customers
5409,CS7521,488,6,197,6.14,0.58,0.58,0.07,Lost Customers
5410,CS7522,417,10,434,15.08,5.58,5.58,0.35,Lost Customers
5411,CS7523,640,10,500,1.27,5.58,5.58,0.25,Lost Customers
5412,CS7524,502,8,311,5.27,2.01,2.01,0.12,Lost Customers
5413,CS7525,154,14,566,81.96,22.55,22.55,1.57,Lost Customers
5414,CS7526,322,14,594,41.6,22.55,22.55,1.27,Lost Customers
5415,CS7527,216,13,581,74.35,17.32,17.32,1.29,Lost Customers
5416,CS7528,279,14,586,64.07,22.55,22.55,1.44,Lost Customers
5417,CS7529,216,10,492,74.35,5.58,5.58,0.79,Lost Customers
5418,CS7530,483,8,358,6.58,2.01,2.01,0.13,Lost Customers
5419,CS7531,392,11,482,20.07,8.74,8.74,0.52,Lost Customers
5420,CS7532,545,12,544,3.11,12.74,12.74,0.56,Lost Customers
5421,CS7533,335,19,813,39.69,56.47,56.47,2.7,Low Value Customers
5422,CS7534,375,11,454,24.43,8.74,8.74,0.55,Lost Customers
5423,CS7535,345,15,825,35.16,28.31,28.31,1.47,Lost Customers
5424,CS7536,392,8,350,20.07,2.01,2.01,0.24,Lost Customers
5425,CS7537,30,15,688,96.56,28.31,28.31,1.93,Low Value Customers
5426,CS7538,480,16,735,6.8,34.8,34.8,1.53,Lost Customers
5427,CS7539,287,12,528,57.68,12.74,12.74,0.97,Lost Customers
5428,CS7540,447,12,617,10.46,12.74,12.74,0.62,Lost Customers
5429,CS7541,361,20,900,29.1,63.59,63.59,2.92,Low Value Customers
5430,CS7542,367,20,828,27.16,63.59,63.59,2.91,Low Value Customers
5431,CS7543,263,6,251,70.02,0.58,0.58,0.55,Lost Customers
5432,CS7544,315,18,734,44.88,49.21,49.21,2.43,Low Value Customers
5433,CS7545,284,19,876,59.96,56.47,56.47,2.85,Low Value Customers
5434,CS7546,461,17,818,8.95,41.88,41.88,1.85,Low Value Customers
5435,CS7547,287,13,662,57.68,17.32,17.32,1.17,Lost Customers
5436,CS7548,279,17,784,64.07,41.88,41.88,2.26,Low Value Customers
5437,CS7549,276,10,416,66.37,5.58,5.58,0.74,Lost Customers
5438,CS7550,353,12,530,31.87,12.74,12.74,0.78,Lost Customers
5439,CS7551,365,10,433,27.81,5.58,5.58,0.45,Lost Customers
5440,CS7552,292,15,810,53.98,28.31,28.31,1.61,Low Value Customers
5441,CS7553,420,12,409,14.45,12.74,12.74,0.65,Lost Customers
5442,CS7554,680,16,688,0.8,34.8,34.8,1.49,Lost Customers
5443,CS7555,324,18,736,40.71,49.21,49.21,2.4,Low Value Customers
5444,CS7556,284,6,202,59.96,0.58,0.58,0.47,Lost Customers
5445,CS7557,323,15,573,41.17,28.31,28.31,1.51,Lost Customers
5446,CS7558,354,18,701,31.53,49.21,49.21,2.33,Low Value Customers
5447,CS7559,61,14,565,93.04,22.55,22.55,1.66,Low Value Customers
5448,CS7560,390,11,459,20.52,8.74,8.74,0.53,Lost Customers
5449,CS7561,409,10,500,16.68,5.58,5.58,0.36,Lost Customers
5450,CS7562,808,8,401,0.28,2.01,2.01,0.09,Lost Customers
5451,CS7563,580,13,580,2.13,17.32,17.32,0.75,Lost Customers
5452,CS7564,280,9,444,63.11,3.46,3.46,0.62,Lost Customers
5453,CS7565,382,9,544,22.45,3.46,3.46,0.32,Lost Customers
5454,CS7566,512,17,758,4.56,41.88,41.88,1.81,Low Value Customers
5455,CS7567,283,12,492,60.8,12.74,12.74,1.0,Lost Customers
5456,CS7568,31,16,684,95.52,34.8,34.8,2.2,Low Value Customers
5457,CS7569,348,9,478,33.74,3.46,3.46,0.4,Lost Customers
5458,CS7570,421,16,754,14.27,34.8,34.8,1.59,Lost Customers
5459,CS7571,690,10,490,0.72,5.58,5.58,0.24,Lost Customers
5460,CS7572,62,8,269,91.86,2.01,2.01,0.77,Lost Customers
5461,CS7573,336,15,712,39.14,28.31,28.31,1.5,Lost Customers
5462,CS7574,91,12,594,89.72,12.74,12.74,1.21,Lost Customers
5463,CS7575,319,19,848,42.71,56.47,56.47,2.72,Low Value Customers
5464,CS7576,355,9,369,31.12,3.46,3.46,0.38,Lost Customers
5465,CS7577,281,15,622,62.34,28.31,28.31,1.67,Low Value Customers
5466,CS7578,350,12,440,32.9,12.74,12.74,0.79,Lost Customers
5467,CS7579,288,16,634,56.91,34.8,34.8,1.91,Low Value Customers
5468,CS7580,493,26,1145,5.78,93.1,93.1,4.0,Medium Value Customer
5469,CS7581,154,21,977,81.96,70.65,70.65,3.62,Medium Value Customer
5470,CS7582,280,15,616,63.11,28.31,28.31,1.68,Low Value Customers
5471,CS7583,291,17,848,54.68,41.88,41.88,2.19,Low Value Customers
5472,CS7584,292,15,799,53.98,28.31,28.31,1.61,Low Value Customers
5473,CS7585,355,12,578,31.12,12.74,12.74,0.77,Lost Customers
5474,CS7586,470,13,544,7.9,17.32,17.32,0.8,Lost Customers
5475,CS7587,154,21,997,81.96,70.65,70.65,3.62,Medium Value Customer
5476,CS7588,153,17,640,83.11,41.88,41.88,2.4,Low Value Customers
5477,CS7589,284,10,283,59.96,5.58,5.58,0.69,Lost Customers
5478,CS7590,416,13,541,15.35,17.32,17.32,0.85,Lost Customers
5479,CS7591,416,14,759,15.35,22.55,22.55,1.07,Lost Customers
5480,CS7592,62,12,522,91.86,12.74,12.74,1.23,Lost Customers
5481,CS7593,286,12,492,58.52,12.74,12.74,0.98,Lost Customers
5482,CS7594,343,9,409,36.05,3.46,3.46,0.42,Lost Customers
5483,CS7595,649,7,333,1.13,1.1,1.1,0.06,Lost Customers
5484,CS7596,483,8,358,6.58,2.01,2.01,0.13,Lost Customers
5485,CS7597,93,13,653,87.23,17.32,17.32,1.39,Lost Customers
5486,CS7598,408,14,693,16.86,22.55,22.55,1.08,Lost Customers
5487,CS7599,319,7,370,42.71,1.1,1.1,0.37,Lost Customers
5488,CS7600,343,16,667,36.05,34.8,34.8,1.75,Low Value Customers
5489,CS7601,341,18,794,36.93,49.21,49.21,2.37,Low Value Customers
5490,CS7602,288,11,513,56.91,8.74,8.74,0.8,Lost Customers
5491,CS7603,387,12,579,21.25,12.74,12.74,0.7,Lost Customers
5492,CS7604,334,17,790,40.25,41.88,41.88,2.08,Low Value Customers
5493,CS7605,278,21,969,64.91,70.65,70.65,3.49,Medium Value Customer
5494,CS7606,731,7,332,0.42,1.1,1.1,0.05,Lost Customers
5495,CS7607,323,13,643,41.17,17.32,17.32,1.04,Lost Customers
5496,CS7608,311,10,452,47.15,5.58,5.58,0.59,Lost Customers
5497,CS7609,399,16,805,18.32,34.8,34.8,1.62,Low Value Customers
5498,CS7610,1,12,475,98.83,12.74,12.74,1.28,Lost Customers
5499,CS7611,484,16,710,6.49,34.8,34.8,1.53,Lost Customers
5500,CS7612,281,18,840,62.34,49.21,49.21,2.56,Low Value Customers
5501,CS7613,448,15,779,10.27,28.31,28.31,1.28,Lost Customers
5502,CS7614,335,16,739,39.69,34.8,34.8,1.78,Low Value Customers
5503,CS7615,265,10,481,68.33,5.58,5.58,0.75,Lost Customers
5504,CS7616,183,14,660,79.38,22.55,22.55,1.55,Lost Customers
5505,CS7617,438,17,869,11.55,41.88,41.88,1.87,Low Value Customers
5506,CS7618,586,8,454,1.97,2.01,2.01,0.1,Lost Customers
5507,CS7619,214,14,486,76.33,22.55,22.55,1.53,Lost Customers
5508,CS7620,811,10,439,0.25,5.58,5.58,0.24,Lost Customers
5509,CS7621,283,19,971,60.8,56.47,56.47,2.86,Low Value Customers
5510,CS7622,262,11,558,70.93,8.74,8.74,0.9,Lost Customers
5511,CS7623,278,17,723,64.91,41.88,41.88,2.27,Low Value Customers
5512,CS7624,215,21,802,75.29,70.65,70.65,3.57,Medium Value Customer
5513,CS7625,30,10,470,96.56,5.58,5.58,0.96,Lost Customers
5514,CS7626,323,8,275,41.17,2.01,2.01,0.39,Lost Customers
5515,CS7627,339,6,195,37.75,0.58,0.58,0.31,Lost Customers
5516,CS7628,287,13,503,57.68,17.32,17.32,1.17,Lost Customers
5517,CS7629,265,14,566,68.33,22.55,22.55,1.47,Lost Customers
5518,CS7630,308,13,603,49.05,17.32,17.32,1.1,Lost Customers
5519,CS7631,364,10,518,28.08,5.58,5.58,0.45,Lost Customers
5520,CS7632,280,11,534,63.11,8.74,8.74,0.84,Lost Customers
5521,CS7633,280,20,973,63.11,63.59,63.59,3.18,Medium Value Customer
5522,CS7634,303,10,549,52.49,5.58,5.58,0.63,Lost Customers
5523,CS7635,393,18,806,19.81,49.21,49.21,2.24,Low Value Customers
5524,CS7636,155,11,311,80.68,8.74,8.74,0.98,Lost Customers
5525,CS7637,284,15,705,59.96,28.31,28.31,1.65,Low Value Customers
5526,CS7638,1178,5,275,0.01,0.24,0.24,0.01,Lost Customers
5527,CS7639,124,16,741,84.19,34.8,34.8,2.11,Low Value Customers
5528,CS7640,322,13,552,41.6,17.32,17.32,1.05,Lost Customers
5529,CS7641,122,14,622,86.16,22.55,22.55,1.6,Lost Customers
5530,CS7642,62,14,573,91.86,22.55,22.55,1.65,Low Value Customers
5531,CS7643,284,16,867,59.96,34.8,34.8,1.93,Low Value Customers
5532,CS7644,363,12,471,28.35,12.74,12.74,0.75,Lost Customers
5533,CS7645,452,15,615,9.78,28.31,28.31,1.28,Lost Customers
5534,CS7646,887,9,371,0.1,3.46,3.46,0.15,Lost Customers
5535,CS7647,470,14,526,7.9,22.55,22.55,1.02,Lost Customers
5536,CS7648,378,15,763,23.46,28.31,28.31,1.38,Lost Customers
5537,CS7649,310,12,626,47.85,12.74,12.74,0.9,Lost Customers
5538,CS7650,506,13,771,4.98,17.32,17.32,0.77,Lost Customers
5539,CS7651,455,7,265,9.57,1.1,1.1,0.12,Lost Customers
5540,CS7652,636,15,543,1.3,28.31,28.31,1.21,Lost Customers
5541,CS7653,359,15,682,29.72,28.31,28.31,1.43,Lost Customers
5542,CS7654,352,15,710,32.23,28.31,28.31,1.45,Lost Customers
5543,CS7655,290,9,423,55.4,3.46,3.46,0.56,Lost Customers
5544,CS7656,316,10,491,44.33,5.58,5.58,0.57,Lost Customers
5545,CS7657,387,13,577,21.25,17.32,17.32,0.9,Lost Customers
5546,CS7658,291,15,627,54.68,28.31,28.31,1.61,Low Value Customers
5547,CS7659,335,9,323,39.69,3.46,3.46,0.44,Lost Customers
5548,CS7660,282,18,918,61.61,49.21,49.21,2.55,Low Value Customers
5549,CS7661,289,18,788,56.16,49.21,49.21,2.51,Low Value Customers
5550,CS7662,284,12,569,59.96,12.74,12.74,0.99,Lost Customers
5551,CS7663,369,18,881,26.39,49.21,49.21,2.29,Low Value Customers
5552,CS7664,275,21,896,67.38,70.65,70.65,3.51,Medium Value Customer
5553,CS7665,358,10,442,30.04,5.58,5.58,0.46,Lost Customers
5554,CS7666,185,11,514,77.31,8.74,8.74,0.95,Lost Customers
5555,CS7667,305,15,636,51.16,28.31,28.31,1.59,Lost Customers
5556,CS7668,311,10,314,47.15,5.58,5.58,0.59,Lost Customers
5557,CS7669,313,12,595,46.06,12.74,12.74,0.89,Lost Customers
5558,CS7670,881,9,352,0.12,3.46,3.46,0.15,Lost Customers
5559,CS7671,346,14,644,34.79,22.55,22.55,1.22,Lost Customers
5560,CS7672,571,9,517,2.34,3.46,3.46,0.16,Lost Customers
5561,CS7673,427,17,815,13.3,41.88,41.88,1.88,Low Value Customers
5562,CS7674,316,14,572,44.33,22.55,22.55,1.29,Lost Customers
5563,CS7675,246,17,751,71.8,41.88,41.88,2.32,Low Value Customers
5564,CS7676,433,21,813,12.22,70.65,70.65,3.09,Medium Value Customer
5565,CS7677,385,14,417,21.75,22.55,22.55,1.12,Lost Customers
5566,CS7678,337,15,601,38.69,28.31,28.31,1.49,Lost Customers
5567,CS7679,91,18,853,89.72,49.21,49.21,2.76,Low Value Customers
5568,CS7680,310,12,412,47.85,12.74,12.74,0.9,Lost Customers
5569,CS7681,375,15,721,24.43,28.31,28.31,1.39,Lost Customers
5570,CS7682,436,10,469,11.74,5.58,5.58,0.33,Lost Customers
5571,CS7683,303,12,537,52.49,12.74,12.74,0.94,Lost Customers
5572,CS7684,422,10,475,14.1,5.58,5.58,0.34,Lost Customers
5573,CS7685,545,12,531,3.11,12.74,12.74,0.56,Lost Customers
5574,CS7686,347,11,391,34.3,8.74,8.74,0.63,Lost Customers
5575,CS7687,286,13,511,58.52,17.32,17.32,1.17,Lost Customers
5576,CS7688,423,12,448,13.97,12.74,12.74,0.65,Lost Customers
5577,CS7689,336,11,401,39.14,8.74,8.74,0.66,Lost Customers
5578,CS7690,511,8,373,4.65,2.01,2.01,0.12,Lost Customers
5579,CS7691,354,11,497,31.53,8.74,8.74,0.61,Lost Customers
5580,CS7692,263,16,650,70.02,34.8,34.8,2.0,Low Value Customers
5581,CS7693,401,10,347,18.0,5.58,5.58,0.37,Lost Customers
5582,CS7694,63,12,576,90.8,12.74,12.74,1.22,Lost Customers
5583,CS7695,360,19,844,29.42,56.47,56.47,2.62,Low Value Customers
5584,CS7696,465,12,593,8.45,12.74,12.74,0.6,Lost Customers
5585,CS7697,369,8,420,26.39,2.01,2.01,0.28,Lost Customers
5586,CS7698,30,15,622,96.56,28.31,28.31,1.93,Low Value Customers
5587,CS7699,276,10,374,66.37,5.58,5.58,0.74,Lost Customers
5588,CS7700,425,13,564,13.65,17.32,17.32,0.84,Lost Customers
5589,CS7701,440,16,690,11.3,34.8,34.8,1.56,Lost Customers
5590,CS7702,288,14,517,56.91,22.55,22.55,1.39,Lost Customers
5591,CS7703,185,11,422,77.31,8.74,8.74,0.95,Lost Customers
5592,CS7704,414,13,509,15.81,17.32,17.32,0.85,Lost Customers
5593,CS7705,340,12,448,37.31,12.74,12.74,0.82,Lost Customers
5594,CS7706,382,10,518,22.45,5.58,5.58,0.41,Lost Customers
5595,CS7707,360,14,652,29.42,22.55,22.55,1.18,Lost Customers
5596,CS7708,414,16,626,15.81,34.8,34.8,1.6,Lost Customers
5597,CS7709,477,16,629,7.13,34.8,34.8,1.53,Lost Customers
5598,CS7710,676,16,718,0.86,34.8,34.8,1.49,Lost Customers
5599,CS7711,347,13,467,34.3,17.32,17.32,0.99,Lost Customers
5600,CS7712,510,12,453,4.72,12.74,12.74,0.58,Lost Customers
5601,CS7713,341,14,626,36.93,22.55,22.55,1.24,Lost Customers
5602,CS7714,214,11,526,76.33,8.74,8.74,0.94,Lost Customers
5603,CS7715,309,12,590,48.5,12.74,12.74,0.91,Lost Customers
5604,CS7716,614,4,221,1.61,0.05,0.05,0.01,Lost Customers
5605,CS7717,311,8,489,47.15,2.01,2.01,0.44,Lost Customers
5606,CS7718,339,12,495,37.75,12.74,12.74,0.82,Lost Customers
5607,CS7719,518,13,657,4.17,17.32,17.32,0.77,Lost Customers
5608,CS7720,184,10,540,78.25,5.58,5.58,0.82,Lost Customers
5609,CS7721,63,18,919,90.8,49.21,49.21,2.77,Low Value Customers
5610,CS7722,314,11,512,45.49,8.74,8.74,0.71,Lost Customers
5611,CS7723,92,10,505,88.44,5.58,5.58,0.9,Lost Customers
5612,CS7724,1,11,419,98.83,8.74,8.74,1.11,Lost Customers
5613,CS7725,322,17,707,41.6,41.88,41.88,2.09,Low Value Customers
5614,CS7726,312,18,740,46.57,49.21,49.21,2.44,Low Value Customers
5615,CS7727,214,16,683,76.33,34.8,34.8,2.05,Low Value Customers
5616,CS7728,508,15,582,4.85,28.31,28.31,1.24,Lost Customers
5617,CS7729,275,17,848,67.38,41.88,41.88,2.29,Low Value Customers
5618,CS7730,389,14,624,20.74,22.55,22.55,1.11,Lost Customers
5619,CS7731,303,10,463,52.49,5.58,5.58,0.63,Lost Customers
5620,CS7732,489,9,476,6.04,3.46,3.46,0.19,Lost Customers
5621,CS7733,398,16,570,18.55,34.8,34.8,1.62,Low Value Customers
5622,CS7734,512,11,570,4.56,8.74,8.74,0.41,Lost Customers
5623,CS7735,275,12,524,67.38,12.74,12.74,1.05,Lost Customers
5624,CS7736,469,11,535,8.03,8.74,8.74,0.43,Lost Customers
5625,CS7737,369,16,749,26.39,34.8,34.8,1.68,Low Value Customers
5626,CS7738,92,13,437,88.44,17.32,17.32,1.4,Lost Customers
5627,CS7739,32,13,598,94.33,17.32,17.32,1.44,Lost Customers
5628,CS7740,215,19,800,75.29,56.47,56.47,2.96,Low Value Customers
5629,CS7741,409,13,575,16.68,17.32,17.32,0.86,Lost Customers
5630,CS7742,216,14,660,74.35,22.55,22.55,1.52,Lost Customers
5631,CS7743,492,10,443,5.85,5.58,5.58,0.28,Lost Customers
5632,CS7744,275,9,476,67.38,3.46,3.46,0.65,Lost Customers
5633,CS7745,286,16,601,58.52,34.8,34.8,1.92,Low Value Customers
5634,CS7746,423,17,872,13.97,41.88,41.88,1.88,Low Value Customers
5635,CS7747,355,12,541,31.12,12.74,12.74,0.77,Lost Customers
5636,CS7748,264,17,853,69.16,41.88,41.88,2.3,Low Value Customers
5637,CS7749,279,15,716,64.07,28.31,28.31,1.68,Low Value Customers
5638,CS7750,343,18,939,36.05,49.21,49.21,2.36,Low Value Customers
5639,CS7751,124,16,822,84.19,34.8,34.8,2.11,Low Value Customers
5640,CS7752,279,18,688,64.07,49.21,49.21,2.57,Low Value Customers
5641,CS7753,348,12,467,33.74,12.74,12.74,0.79,Lost Customers
5642,CS7754,340,10,447,37.31,5.58,5.58,0.52,Lost Customers
5643,CS7755,348,13,660,33.74,17.32,17.32,0.99,Lost Customers
5644,CS7756,545,11,642,3.11,8.74,8.74,0.39,Lost Customers
5645,CS7757,342,22,1081,36.52,76.89,76.89,3.54,Medium Value Customer
5646,CS7758,63,15,680,90.8,28.31,28.31,1.88,Low Value Customers
5647,CS7759,369,16,770,26.39,34.8,34.8,1.68,Low Value Customers
5648,CS7760,305,13,503,51.16,17.32,17.32,1.12,Lost Customers
5649,CS7761,549,10,396,2.96,5.58,5.58,0.26,Lost Customers
5650,CS7762,354,9,367,31.53,3.46,3.46,0.38,Lost Customers
5651,CS7763,290,16,622,55.4,34.8,34.8,1.89,Low Value Customers
5652,CS7764,92,12,528,88.44,12.74,12.74,1.2,Lost Customers
5653,CS7765,346,10,410,34.79,5.58,5.58,0.5,Lost Customers
5654,CS7766,382,16,746,22.45,34.8,34.8,1.65,Low Value Customers
5655,CS7767,374,16,696,24.73,34.8,34.8,1.66,Low Value Customers
5656,CS7768,393,17,660,19.81,41.88,41.88,1.93,Low Value Customers
5657,CS7769,391,14,618,20.32,22.55,22.55,1.11,Lost Customers
5658,CS7770,379,17,732,23.2,41.88,41.88,1.95,Low Value Customers
5659,CS7771,398,13,531,18.55,17.32,17.32,0.88,Lost Customers
5660,CS7772,315,11,501,44.88,8.74,8.74,0.71,Lost Customers
5661,CS7773,537,18,799,3.49,49.21,49.21,2.12,Low Value Customers
5662,CS7774,0,20,755,100.0,63.59,63.59,3.45,Medium Value Customer
